0.130886,0.780413,1.180731,0.913077,1.094814,0.415751,0.562731,1.171886,0.425360,0.853580,0.720876,1.082734,0.972835,0.287917,2.774455,2.538704,0.670339,0.481514,0.604685,0.444707,0.700532,1.085263,0.465768,0.475148,0.427088,0.989399,0.646328,0.866069,0.953032,0.462375,0.879025,0.578845,0.306102,0.623483,15.000000
0.142001,0.965760,1.768186,1.537962,1.042637,0.343470,0.539949,0.916079,0.883814,0.640241,0.851322,0.755318,0.917604,0.511004,2.560112,2.190648,0.780204,0.337770,0.951604,0.403408,0.420670,0.675050,0.618710,0.429695,0.220185,0.497592,0.532118,0.578083,0.845676,0.378111,0.629329,0.325445,0.315114,0.499701,15.000000
0.136506,0.944135,1.717983,1.492502,1.052444,0.342169,0.547198,0.917177,0.827663,0.671552,0.849302,0.822175,0.941600,0.465795,2.594897,2.245279,0.758051,0.369140,0.907989,0.414146,0.462232,0.721033,0.611309,0.437156,0.250333,0.564612,0.570484,0.633319,0.867873,0.369896,0.660101,0.366967,0.319713,0.515459,15.000000
0.107662,0.778979,1.208230,0.968189,1.065840,0.373960,0.597558,1.142974,0.456134,0.858440,0.756653,1.131402,1.025986,0.256094,2.800216,2.547597,0.626357,0.449865,0.580477,0.445978,0.699756,1.079849,0.468408,0.481618,0.446634,1.000831,0.725179,0.919825,0.982404,0.343161,0.888985,0.605295,0.320541,0.614451,15.000000
0.118228,0.971099,1.813703,1.605258,1.051914,0.326241,0.545036,0.843716,0.884280,0.651630,0.877915,0.809909,0.948969,0.475936,2.576636,2.212669,0.766232,0.373751,0.955722,0.416910,0.436545,0.663085,0.644964,0.432161,0.227763,0.508478,0.575785,0.617823,0.861094,0.356249,0.628299,0.343965,0.325775,0.503614,15.000000
0.093000,0.778553,1.220615,0.995221,1.051980,0.356210,0.615913,1.128261,0.471885,0.860741,0.773421,1.156168,1.052470,0.254485,2.814196,2.549678,0.602042,0.436947,0.571448,0.446401,0.699414,1.076086,0.471106,0.485031,0.454593,1.005927,0.764932,0.949450,0.997230,0.288165,0.893574,0.616803,0.328554,0.611969,15.000000
0.105864,0.973849,1.833117,1.637110,1.055426,0.318592,0.547640,0.808559,0.885538,0.658531,0.890421,0.837895,0.964938,0.458610,2.586019,2.221654,0.757498,0.392268,0.959149,0.424566,0.444633,0.656558,0.657388,0.433274,0.231654,0.514028,0.597212,0.639693,0.868608,0.350112,0.628370,0.353209,0.331036,0.506628,15.000000
0.074677,0.776647,1.233622,1.020568,1.040344,0.343399,0.634253,1.113978,0.487141,0.863264,0.789121,1.181306,1.079906,0.260844,2.828714,2.550554,0.574420,0.425183,0.564322,0.447446,0.699212,1.071219,0.475199,0.488531,0.461338,1.010134,0.805755,0.981304,1.012115,0.251607,0.898616,0.626257,0.338216,0.609431,15.000000
0.102856,0.974940,1.851693,1.666274,1.060000,0.311592,0.549830,0.779216,0.886115,0.667024,0.902012,0.866422,0.982201,0.446876,2.595546,2.229996,0.745555,0.411828,0.963022,0.433342,0.453155,0.649389,0.669287,0.434324,0.235619,0.519410,0.618848,0.663443,0.875538,0.346417,0.629285,0.361827,0.337056,0.509932,15.000000
0.075992,0.772980,1.247372,1.042992,1.031859,0.334952,0.650877,1.102096,0.500544,0.867374,0.802182,1.207178,1.106285,0.269971,2.843847,2.549931,0.548658,0.414743,0.560369,0.447983,0.697636,1.067465,0.478650,0.490661,0.468167,1.012745,0.847401,1.012467,1.026975,0.232819,0.903091,0.634622,0.348258,0.605764,15.000000
