0.120752,0.271923,0.232443,0.531895,0.535837,0.226549,0.754903,0.623942,0.773271,1.255459,0.921212,0.698458,1.123954,1.936270,2.718437,1.531471,0.213450,0.803496,0.358928,0.525875,0.835857,0.357740,1.308511,2.028180,1.393221,0.360847,0.846449,1.150199,1.014418,0.467522,0.308962,0.288351,0.096441,0.381331,15.000000
0.153559,0.293494,0.372834,0.453134,0.602792,0.668068,0.986488,0.607977,1.135678,1.789132,0.789682,1.042336,0.699863,1.531626,2.351330,1.291030,0.367442,0.620189,0.318601,0.287683,0.343385,0.359306,0.745167,1.226266,1.038755,0.401470,0.518570,0.488075,0.677720,0.576818,0.308411,0.418727,0.202939,0.312070,15.000000
0.141124,0.294867,0.372336,0.360840,0.547761,0.361084,0.825267,0.615002,0.876002,1.513044,0.948449,0.906586,0.870070,1.715552,2.618583,1.446294,0.283164,0.619803,0.356637,0.396697,0.544851,0.386241,0.980567,1.514807,1.158753,0.435116,0.627739,0.663158,0.775816,0.519238,0.242345,0.366700,0.194364,0.347396,15.000000
0.158169,0.263724,0.347747,0.661534,0.698140,1.028970,1.169867,0.593399,1.465890,2.133880,0.576696,1.174814,0.650552,1.281520,2.013719,1.117995,0.408666,0.664953,0.223487,0.161192,0.176236,0.331189,0.536920,0.963595,0.943502,0.367184,0.436818,0.399991,0.627252,0.642316,0.408099,0.483354,0.178005,0.287220,15.000000
0.110425,0.261942,0.240686,0.547260,0.541699,0.229299,0.748481,0.635987,0.811650,1.331551,0.905046,0.707184,1.187141,1.861778,2.725612,1.558307,0.192771,0.792120,0.314092,0.487238,0.862546,0.408132,1.298947,1.987414,1.359708,0.374507,0.844307,1.141191,0.994756,0.482962,0.325670,0.306280,0.077596,0.398086,15.000000
0.153229,0.276719,0.390069,0.475846,0.624525,0.663741,0.980197,0.600382,1.145703,1.830660,0.801791,1.059654,0.771211,1.472185,2.337312,1.290791,0.330746,0.607950,0.287666,0.272931,0.343733,0.367035,0.742639,1.189398,1.031014,0.429692,0.510560,0.474589,0.679951,0.580157,0.297152,0.434330,0.203316,0.318780,15.000000
0.100337,0.256829,0.245473,0.556763,0.544483,0.230827,0.742994,0.645044,0.833477,1.368375,0.901794,0.714669,1.218092,1.818248,2.725960,1.570349,0.189898,0.787036,0.287637,0.464820,0.876675,0.433615,1.292435,1.962239,1.341815,0.380929,0.843042,1.134409,0.980482,0.494179,0.336735,0.316467,0.075541,0.406030,15.000000
0.143035,0.269299,0.398546,0.490383,0.636639,0.660307,0.974538,0.600313,1.153113,1.847755,0.814906,1.071718,0.807614,1.438475,2.327301,1.290424,0.314410,0.601425,0.271538,0.264580,0.346609,0.370729,0.740881,1.166987,1.026847,0.442619,0.507236,0.467387,0.678016,0.583414,0.290948,0.442424,0.203097,0.320878,15.000000
0.087642,0.251727,0.250464,0.566881,0.547260,0.232275,0.736703,0.655075,0.856161,1.403898,0.900615,0.723212,1.248210,1.772539,2.725022,1.581211,0.189844,0.782402,0.261730,0.442846,0.890435,0.459047,1.284673,1.936262,1.323392,0.386958,0.841445,1.126694,0.965207,0.506165,0.348380,0.327272,0.076254,0.414201,15.000000
0.129909,0.262120,0.406964,0.506013,0.649021,0.656347,0.968084,0.601759,1.161123,1.863065,0.830315,1.084578,0.844028,1.403085,2.316946,1.289326,0.298879,0.595638,0.256909,0.256637,0.350028,0.374197,0.738621,1.144427,1.021681,0.455308,0.503357,0.460016,0.675480,0.586447,0.285087,0.450247,0.203261,0.323307,15.000000
0.070541,0.246156,0.256032,0.578295,0.550198,0.233529,0.729127,0.666569,0.880852,1.439054,0.901894,0.733281,1.278482,1.719856,2.722577,1.590513,0.193404,0.778116,0.235819,0.421163,0.903855,0.485175,1.273890,1.908187,1.303027,0.392159,0.839671,1.116604,0.948174,0.519252,0.361437,0.339793,0.079917,0.422719,15.000000
0.119378,0.254028,0.415710,0.523267,0.662299,0.650790,0.960641,0.604750,1.169797,1.877069,0.848568,1.099031,0.881762,1.361779,2.305699,1.287099,0.282390,0.590251,0.242807,0.249573,0.354135,0.378117,0.734693,1.120516,1.015038,0.467578,0.498951,0.451374,0.672126,0.589242,0.278477,0.458601,0.203471,0.325999,15.000000
0.065058,0.240904,0.261719,0.590715,0.552700,0.234846,0.720963,0.678531,0.905773,1.473340,0.904317,0.743461,1.308320,1.663940,2.719756,1.598047,0.199307,0.773869,0.212538,0.401494,0.916449,0.511599,1.260859,1.879887,1.282889,0.395725,0.838740,1.104572,0.930450,0.532884,0.375813,0.353116,0.084546,0.430656,15.000000
