0.107758,0.297034,0.512317,0.869711,0.818080,0.772218,0.748371,1.364544,3.307196,2.510013,1.564399,1.448372,1.228887,1.334184,0.934787,1.731048,0.723843,0.993797,1.330038,0.530158,0.254462,0.641409,1.054561,1.506892,1.100274,0.749760,1.300769,1.221720,0.930735,0.743081,0.731618,0.213298,0.773794,0.250790,9.000000
0.137530,0.333230,0.615307,0.812901,0.547377,0.705328,0.637365,0.861722,2.764369,2.189830,1.259759,1.629265,1.173935,0.998630,0.602236,1.352362,0.759203,0.851408,1.112176,0.649183,0.574799,1.029729,1.023157,1.133460,0.770488,0.222741,0.473354,0.617514,0.542475,0.605938,0.678803,0.424078,0.566044,0.274447,9.000000
0.114511,0.300911,0.531760,0.875539,0.818858,0.750924,0.721816,1.328886,3.285639,2.482939,1.557808,1.471353,1.245267,1.326808,0.952541,1.722623,0.718286,1.001284,1.357708,0.539544,0.258302,0.646401,1.076326,1.507570,1.115363,0.737544,1.294400,1.202093,0.929107,0.746452,0.718209,0.207895,0.761650,0.227303,9.000000
0.143398,0.339869,0.635388,0.821857,0.537852,0.697840,0.620562,0.830524,2.755477,2.165103,1.265744,1.650935,1.199673,0.989468,0.599895,1.345814,0.778048,0.871716,1.133867,0.656651,0.586378,1.036290,1.046718,1.143357,0.776358,0.222622,0.472799,0.605370,0.546158,0.606109,0.664979,0.405671,0.559706,0.269341,9.000000
0.115435,0.305248,0.549799,0.882477,0.816031,0.726701,0.695568,1.291683,3.259924,2.453802,1.549078,1.492524,1.260215,1.318327,0.973058,1.711228,0.715546,1.011386,1.384158,0.549758,0.259222,0.653276,1.095135,1.508208,1.127195,0.725025,1.287551,1.178767,0.928142,0.746448,0.703617,0.205657,0.752068,0.200169,9.000000
0.143097,0.346411,0.654832,0.832525,0.524200,0.688747,0.604633,0.799489,2.744297,2.139674,1.270250,1.670967,1.224275,0.979291,0.599207,1.336846,0.798610,0.894912,1.153373,0.664743,0.595687,1.043977,1.067412,1.153521,0.779595,0.224703,0.473847,0.589596,0.550628,0.603970,0.650967,0.387988,0.556026,0.268146,9.000000
0.136760,0.347143,0.660053,0.849825,0.546009,0.681095,0.599799,0.831089,2.795238,2.152894,1.307574,1.666464,1.251129,1.011069,0.650103,1.371864,0.807436,0.931713,1.200631,0.658923,0.560102,1.002942,1.088843,1.206458,0.825972,0.288323,0.576723,0.645811,0.600031,0.620579,0.642135,0.351813,0.577504,0.255855,9.000000
0.112733,0.313691,0.582700,0.896411,0.804494,0.672766,0.643019,1.216840,3.204009,2.390909,1.528157,1.528888,1.285102,1.300389,1.019429,1.680589,0.716671,1.034208,1.433679,0.571792,0.257083,0.667219,1.126882,1.505403,1.146551,0.693731,1.276007,1.126608,0.921493,0.744574,0.671854,0.212538,0.733270,0.149855,9.000000
0.138973,0.358060,0.692159,0.856178,0.492137,0.666305,0.573488,0.740417,2.721288,2.086431,1.276329,1.705203,1.269094,0.958197,0.604261,1.311437,0.844004,0.942981,1.188194,0.679594,0.610733,1.057832,1.103022,1.170570,0.783678,0.231114,0.477297,0.557136,0.555371,0.600270,0.621511,0.362409,0.551095,0.266670,9.000000
0.113592,0.317361,0.598225,0.902167,0.796936,0.644550,0.615043,1.177555,3.175382,2.356982,1.514667,1.545396,1.293337,1.292696,1.043288,1.663509,0.718225,1.045498,1.458441,0.581758,0.255974,0.672832,1.141159,1.500711,1.154537,0.675713,1.269233,1.100369,0.917064,0.741285,0.656976,0.219017,0.724511,0.118215,9.000000
0.140414,0.362924,0.710720,0.868043,0.479236,0.653791,0.556605,0.711260,2.710959,2.058028,1.276363,1.721007,1.287531,0.949329,0.608225,1.297418,0.866946,0.966726,1.205308,0.684484,0.618473,1.062115,1.119469,1.175766,0.785535,0.234336,0.478555,0.540509,0.557830,0.596047,0.608930,0.354174,0.549336,0.268145,9.000000
0.113109,0.320794,0.613337,0.906583,0.787162,0.616066,0.585140,1.135347,3.144172,2.321940,1.498853,1.560128,1.298757,1.284497,1.068212,1.643944,0.721219,1.057754,1.483072,0.591700,0.254791,0.677360,1.154354,1.492833,1.161456,0.654827,1.261294,1.073800,0.911863,0.735633,0.643015,0.227080,0.716612,0.098473,9.000000
0.142473,0.367292,0.729650,0.879595,0.467672,0.640976,0.537942,0.681644,2.700656,2.028652,1.273795,1.736029,1.302725,0.941246,0.612398,1.282221,0.890144,0.991329,1.221909,0.687712,0.625707,1.064975,1.134292,1.178995,0.786439,0.238280,0.480058,0.522303,0.560343,0.589834,0.597058,0.348551,0.548520,0.271227,9.000000
0.112952,0.323804,0.627811,0.909877,0.776788,0.588155,0.555008,1.093078,3.113049,2.287301,1.481978,1.573452,1.301681,1.276581,1.092593,1.624064,0.724548,1.070467,1.506828,0.601228,0.253310,0.681346,1.166003,1.483575,1.167043,0.633498,1.253357,1.047840,0.906244,0.728996,0.629956,0.236015,0.709393,0.089727,9.000000
0.143622,0.371509,0.748255,0.890419,0.456989,0.628856,0.519527,0.653755,2.690355,2.000491,1.270250,1.749478,1.315741,0.933308,0.616936,1.266355,0.913147,1.015690,1.237647,0.689579,0.632504,1.066522,1.147735,1.180571,0.786918,0.242459,0.481771,0.503915,0.562851,0.582400,0.586300,0.344525,0.548396,0.275257,9.000000
0.115100,0.325988,0.642079,0.911425,0.765661,0.558479,0.521391,1.047182,3.080971,2.251127,1.462370,1.585584,1.300611,1.268662,1.116611,1.602988,0.728239,1.084979,1.529885,0.610820,0.251122,0.684912,1.175640,1.471864,1.170967,0.610256,1.245159,1.021386,0.899633,0.720837,0.617626,0.246256,0.702715,0.087413,9.000000
0.143789,0.375819,0.766805,0.900784,0.446389,0.616594,0.500031,0.627392,2.679794,1.972475,1.265500,1.760928,1.326105,0.925190,0.621904,1.249215,0.936121,1.040580,1.252884,0.689514,0.638447,1.066761,1.158875,1.180729,0.785549,0.247797,0.484394,0.483950,0.564466,0.574065,0.575261,0.343273,0.548750,0.279747,9.000000
0.114251,0.328440,0.655062,0.912589,0.752770,0.528982,0.490345,1.003577,3.048755,2.216047,1.443240,1.595662,1.297120,1.261602,1.139213,1.582574,0.730908,1.099763,1.552545,0.619203,0.247826,0.688850,1.182662,1.460127,1.172832,0.588029,1.238103,0.995027,0.891720,0.713116,0.606890,0.257012,0.696159,0.088409,9.000000
0.142259,0.379812,0.784802,0.910874,0.435789,0.604305,0.480989,0.603805,2.669571,1.945855,1.260165,1.770936,1.333913,0.917928,0.626392,1.232228,0.958112,1.065361,1.267145,0.688206,0.643329,1.066479,1.167832,1.180124,0.783073,0.253967,0.487305,0.464319,0.565282,0.565357,0.565345,0.343689,0.548999,0.285062,9.000000
0.112084,0.330713,0.667184,0.912530,0.738004,0.497463,0.458738,0.958349,3.015216,2.180928,1.423183,1.603434,1.289942,1.254355,1.160871,1.561157,0.733216,1.116179,1.574690,0.627270,0.244153,0.692201,1.187519,1.445967,1.172821,0.565755,1.230771,0.968864,0.883510,0.703956,0.596804,0.268467,0.690710,0.091508,9.000000
0.139301,0.383232,0.802738,0.920953,0.424775,0.591224,0.460556,0.582269,2.659448,1.920049,1.253650,1.779269,1.338191,0.910939,0.630167,1.214177,0.979688,1.090957,1.280185,0.685314,0.646895,1.064802,1.174469,1.177607,0.779391,0.260987,0.490166,0.444611,0.565811,0.554755,0.556207,0.345613,0.550044,0.291408,9.000000
0.132422,0.379556,0.802380,0.928386,0.453068,0.564184,0.439017,0.607012,2.691550,1.927295,1.266357,1.763999,1.332713,0.946892,0.701887,1.239078,0.967227,1.118524,1.329769,0.675866,0.598571,1.016205,1.180855,1.205933,0.824552,0.303035,0.584285,0.490325,0.604969,0.562232,0.552694,0.339933,0.568172,0.272817,9.000000
0.132195,0.380960,0.819430,0.935978,0.442569,0.548657,0.417135,0.586358,2.678637,1.904125,1.258389,1.767531,1.330775,0.939174,0.706513,1.220239,0.984297,1.144068,1.340760,0.673018,0.599000,1.013196,1.183084,1.198524,0.819619,0.307820,0.585795,0.469558,0.604834,0.548925,0.544414,0.344813,0.569504,0.279669,9.000000
0.109403,0.333839,0.699892,0.904002,0.691207,0.403824,0.371898,0.824386,2.913690,2.086740,1.366301,1.612582,1.253771,1.230834,1.217380,1.495668,0.737650,1.171433,1.634222,0.650758,0.236702,0.695660,1.194087,1.392148,1.163443,0.511587,1.209615,0.896545,0.860119,0.674179,0.568127,0.306202,0.676023,0.107753,9.000000
0.140452,0.387368,0.856534,0.947446,0.396099,0.553530,0.399905,0.532743,2.629854,1.855133,1.235352,1.790894,1.337442,0.889572,0.636927,1.160953,1.036780,1.170069,1.308877,0.673092,0.650302,1.053673,1.183123,1.159892,0.764996,0.284198,0.498906,0.384776,0.568194,0.515897,0.530984,0.357409,0.555198,0.312281,9.000000
0.113291,0.332465,0.710459,0.896920,0.674980,0.373468,0.347434,0.779955,2.878162,2.060527,1.349754,1.609548,1.235839,1.222485,1.232139,1.473752,0.737268,1.192985,1.651168,0.659074,0.236319,0.693788,1.193653,1.369319,1.156464,0.499774,1.203320,0.874423,0.852329,0.664483,0.559604,0.319617,0.671550,0.115731,9.000000
0.144811,0.386591,0.874633,0.955166,0.388721,0.540988,0.379520,0.523732,2.620078,1.838453,1.230577,1.789216,1.332406,0.881976,0.636955,1.142858,1.052945,1.197260,1.315040,0.666918,0.648775,1.047306,1.181793,1.150177,0.758502,0.292841,0.502421,0.364146,0.568779,0.500704,0.523073,0.363400,0.557159,0.320176,9.000000
0.143747,0.378972,0.870241,0.953900,0.417378,0.505081,0.356629,0.545327,2.639967,1.850751,1.240244,1.762612,1.312563,0.916311,0.712565,1.165957,1.026080,1.222816,1.363313,0.660893,0.594966,0.996522,1.180573,1.165152,0.801099,0.325359,0.592648,0.408312,0.603429,0.506961,0.520293,0.365300,0.572420,0.303138,9.000000
0.118767,0.329417,0.728422,0.881121,0.642752,0.315845,0.310335,0.693217,2.810245,2.016378,1.321657,1.596157,1.197097,1.203969,1.256491,1.430935,0.733809,1.237067,1.681417,0.674666,0.237193,0.687766,1.188867,1.321665,1.138922,0.485293,1.192146,0.835841,0.837879,0.647188,0.545554,0.345290,0.664510,0.133903,9.000000
0.150198,0.384685,0.908081,0.970967,0.378513,0.515286,0.343736,0.514941,2.602321,1.812011,1.223646,1.779364,1.318544,0.865438,0.635276,1.107324,1.080773,1.249884,1.323824,0.652125,0.642784,1.032170,1.174388,1.127851,0.743590,0.310997,0.510147,0.327240,0.568886,0.470570,0.509269,0.376588,0.560655,0.337353,9.000000
